user_id,event_type,timestamp
ff648fe2-81bb-4241-b775-d2b9651f81ac,checkout_start,2025-04-10 11:40:35
ff648fe2-81bb-4241-b775-d2b9651f81ac,checkout_start,2025-04-11 16:37:35
ff648fe2-81bb-4241-b775-d2b9651f81ac,feature_click,2025-04-11 11:37:35
ff648fe2-81bb-4241-b775-d2b9651f81ac,login,2025-04-11 12:29:35
ff648fe2-81bb-4241-b775-d2b9651f81ac,checkout_start,2025-04-11 19:59:35
ff648fe2-81bb-4241-b775-d2b9651f81ac,trial_extension,2025-04-11 19:47:35
ff648fe2-81bb-4241-b775-d2b9651f81ac,trial_extension,2025-04-11 17:49:35
ff648fe2-81bb-4241-b775-d2b9651f81ac,checkout_start,2025-04-12 16:15:35
ff648fe2-81bb-4241-b775-d2b9651f81ac,feature_click,2025-04-12 20:51:35
ff648fe2-81bb-4241-b775-d2b9651f81ac,feature_click,2025-04-13 15:02:35
ff648fe2-81bb-4241-b775-d2b9651f81ac,feature_click,2025-04-13 12:04:35
ff648fe2-81bb-4241-b775-d2b9651f81ac,trial_extension,2025-04-14 05:02:35
ff648fe2-81bb-4241-b775-d2b9651f81ac,payment_success,2025-04-14 03:47:35
ff648fe2-81bb-4241-b775-d2b9651f81ac,payment_success,2025-04-13 14:48:35
ff648fe2-81bb-4241-b775-d2b9651f81ac,checkout_start,2025-04-15 04:40:35
ff648fe2-81bb-4241-b775-d2b9651f81ac,payment_success,2025-04-15 05:59:35
ff648fe2-81bb-4241-b775-d2b9651f81ac,logout,2025-04-15 07:47:35
ff648fe2-81bb-4241-b775-d2b9651f81ac,logout,2025-04-15 01:21:35
ff648fe2-81bb-4241-b775-d2b9651f81ac,trial_extension,2025-04-14 13:14:35
ff648fe2-81bb-4241-b775-d2b9651f81ac,login,2025-04-15 02:52:35
ff648fe2-81bb-4241-b775-d2b9651f81ac,login,2025-04-16 04:59:35
ff648fe2-81bb-4241-b775-d2b9651f81ac,feature_click,2025-04-16 02:09:35
ff648fe2-81bb-4241-b775-d2b9651f81ac,logout,2025-04-15 23:19:35
8f67212d-4849-4d0c-a322-7ff3f36f0d8e,trial_extension,2025-04-18 20:59:35
8f67212d-4849-4d0c-a322-7ff3f36f0d8e,login,2025-04-18 13:57:35
8f67212d-4849-4d0c-a322-7ff3f36f0d8e,logout,2025-04-18 15:09:35
8f67212d-4849-4d0c-a322-7ff3f36f0d8e,checkout_start,2025-04-19 04:40:35
8f67212d-4849-4d0c-a322-7ff3f36f0d8e,login,2025-04-20 08:42:35
8f67212d-4849-4d0c-a322-7ff3f36f0d8e,checkout_start,2025-04-20 08:51:35
8f67212d-4849-4d0c-a322-7ff3f36f0d8e,logout,2025-04-19 17:27:35
8f67212d-4849-4d0c-a322-7ff3f36f0d8e,checkout_start,2025-04-21 05:35:35
8f67212d-4849-4d0c-a322-7ff3f36f0d8e,login,2025-04-20 23:47:35
8f67212d-4849-4d0c-a322-7ff3f36f0d8e,checkout_start,2025-04-21 23:47:35
8f67212d-4849-4d0c-a322-7ff3f36f0d8e,login,2025-04-22 10:01:35
8f67212d-4849-4d0c-a322-7ff3f36f0d8e,trial_extension,2025-04-21 12:42:35
8f67212d-4849-4d0c-a322-7ff3f36f0d8e,trial_extension,2025-04-21 16:06:35
8f67212d-4849-4d0c-a322-7ff3f36f0d8e,payment_success,2025-04-22 13:16:35
8f67212d-4849-4d0c-a322-7ff3f36f0d8e,login,2025-04-23 09:25:35
8f67212d-4849-4d0c-a322-7ff3f36f0d8e,payment_success,2025-04-22 13:34:35
8f67212d-4849-4d0c-a322-7ff3f36f0d8e,trial_extension,2025-04-22 16:56:35
8f67212d-4849-4d0c-a322-7ff3f36f0d8e,trial_extension,2025-04-22 21:33:35
8f67212d-4849-4d0c-a322-7ff3f36f0d8e,trial_extension,2025-04-24 00:55:35
8f67212d-4849-4d0c-a322-7ff3f36f0d8e,trial_extension,2025-04-23 13:43:35
8f67212d-4849-4d0c-a322-7ff3f36f0d8e,payment_success,2025-04-24 09:02:35
8f67212d-4849-4d0c-a322-7ff3f36f0d8e,payment_success,2025-04-23 19:39:35
8f67212d-4849-4d0c-a322-7ff3f36f0d8e,checkout_start,2025-04-23 21:32:35
8f67212d-4849-4d0c-a322-7ff3f36f0d8e,checkout_start,2025-04-25 03:57:35
8f67212d-4849-4d0c-a322-7ff3f36f0d8e,checkout_start,2025-04-25 05:33:35
8f67212d-4849-4d0c-a322-7ff3f36f0d8e,feature_click,2025-04-24 21:15:35
cbe8d2d0-206b-4b3b-a6a2-6790cc823d31,feature_click,2025-04-02 00:48:35
cbe8d2d0-206b-4b3b-a6a2-6790cc823d31,trial_extension,2025-04-02 00:33:35
cbe8d2d0-206b-4b3b-a6a2-6790cc823d31,payment_success,2025-04-02 02:22:35
cbe8d2d0-206b-4b3b-a6a2-6790cc823d31,checkout_start,2025-04-03 01:59:35
cbe8d2d0-206b-4b3b-a6a2-6790cc823d31,payment_success,2025-04-02 17:03:35
cbe8d2d0-206b-4b3b-a6a2-6790cc823d31,trial_extension,2025-04-02 19:43:35
cbe8d2d0-206b-4b3b-a6a2-6790cc823d31,feature_click,2025-04-02 13:38:35
cbe8d2d0-206b-4b3b-a6a2-6790cc823d31,logout,2025-04-03 05:44:35
cbe8d2d0-206b-4b3b-a6a2-6790cc823d31,login,2025-04-03 18:19:35
cbe8d2d0-206b-4b3b-a6a2-6790cc823d31,feature_click,2025-04-03 13:26:35
cbe8d2d0-206b-4b3b-a6a2-6790cc823d31,feature_click,2025-04-03 11:48:35
cbe8d2d0-206b-4b3b-a6a2-6790cc823d31,trial_extension,2025-04-04 09:36:35
cbe8d2d0-206b-4b3b-a6a2-6790cc823d31,feature_click,2025-04-05 09:30:35
cbe8d2d0-206b-4b3b-a6a2-6790cc823d31,logout,2025-04-05 00:38:35
cbe8d2d0-206b-4b3b-a6a2-6790cc823d31,logout,2025-04-04 16:08:35
cbe8d2d0-206b-4b3b-a6a2-6790cc823d31,logout,2025-04-05 12:41:35
cbe8d2d0-206b-4b3b-a6a2-6790cc823d31,login,2025-04-06 09:41:35
cbe8d2d0-206b-4b3b-a6a2-6790cc823d31,feature_click,2025-04-07 04:47:35
cbe8d2d0-206b-4b3b-a6a2-6790cc823d31,feature_click,2025-04-07 04:59:35
cbe8d2d0-206b-4b3b-a6a2-6790cc823d31,checkout_start,2025-04-07 02:16:35
cbe8d2d0-206b-4b3b-a6a2-6790cc823d31,login,2025-04-08 11:11:35
cbe8d2d0-206b-4b3b-a6a2-6790cc823d31,logout,2025-04-08 07:19:35
cbe8d2d0-206b-4b3b-a6a2-6790cc823d31,login,2025-04-08 10:43:35
cbe8d2d0-206b-4b3b-a6a2-6790cc823d31,payment_success,2025-04-07 17:14:35
cbe8d2d0-206b-4b3b-a6a2-6790cc823d31,trial_extension,2025-04-07 17:27:35
cbe8d2d0-206b-4b3b-a6a2-6790cc823d31,trial_extension,2025-04-07 19:31:35
5807d473-a426-46c3-93b1-47cbb682fed9,payment_success,2025-04-07 20:18:35
5807d473-a426-46c3-93b1-47cbb682fed9,login,2025-04-07 15:56:35
5807d473-a426-46c3-93b1-47cbb682fed9,feature_click,2025-04-07 15:48:35
5807d473-a426-46c3-93b1-47cbb682fed9,logout,2025-04-08 18:47:35
5807d473-a426-46c3-93b1-47cbb682fed9,feature_click,2025-04-08 14:18:35
5807d473-a426-46c3-93b1-47cbb682fed9,trial_extension,2025-04-08 13:15:35
5807d473-a426-46c3-93b1-47cbb682fed9,checkout_start,2025-04-08 22:45:35
5807d473-a426-46c3-93b1-47cbb682fed9,payment_success,2025-04-09 04:05:35
5807d473-a426-46c3-93b1-47cbb682fed9,trial_extension,2025-04-09 17:15:35
5807d473-a426-46c3-93b1-47cbb682fed9,logout,2025-04-09 22:10:35
5807d473-a426-46c3-93b1-47cbb682fed9,login,2025-04-09 12:46:35
5807d473-a426-46c3-93b1-47cbb682fed9,feature_click,2025-04-10 05:42:35
5807d473-a426-46c3-93b1-47cbb682fed9,feature_click,2025-04-10 00:49:35
5807d473-a426-46c3-93b1-47cbb682fed9,payment_success,2025-04-09 14:33:35
5807d473-a426-46c3-93b1-47cbb682fed9,logout,2025-04-10 21:26:35
5807d473-a426-46c3-93b1-47cbb682fed9,feature_click,2025-04-11 01:40:35
5807d473-a426-46c3-93b1-47cbb682fed9,checkout_start,2025-04-10 23:25:35
5807d473-a426-46c3-93b1-47cbb682fed9,logout,2025-04-11 11:47:35
5807d473-a426-46c3-93b1-47cbb682fed9,feature_click,2025-04-11 23:03:35
5807d473-a426-46c3-93b1-47cbb682fed9,checkout_start,2025-04-11 13:28:35
5807d473-a426-46c3-93b1-47cbb682fed9,trial_extension,2025-04-12 07:53:35
5807d473-a426-46c3-93b1-47cbb682fed9,logout,2025-04-11 21:24:35
5807d473-a426-46c3-93b1-47cbb682fed9,logout,2025-04-12 15:57:35
5807d473-a426-46c3-93b1-47cbb682fed9,feature_click,2025-04-12 19:55:35
5807d473-a426-46c3-93b1-47cbb682fed9,logout,2025-04-13 16:39:35
5807d473-a426-46c3-93b1-47cbb682fed9,trial_extension,2025-04-14 00:18:35
5807d473-a426-46c3-93b1-47cbb682fed9,trial_extension,2025-04-13 12:39:35
5807d473-a426-46c3-93b1-47cbb682fed9,payment_success,2025-04-13 14:57:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,logout,2025-04-16 14:06:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,trial_extension,2025-04-17 08:40:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,checkout_start,2025-04-16 19:46:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,checkout_start,2025-04-17 10:13:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,logout,2025-04-17 23:44:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,checkout_start,2025-04-17 15:58:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,feature_click,2025-04-19 10:37:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,payment_success,2025-04-19 08:54:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,payment_success,2025-04-19 10:53:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,login,2025-04-18 22:48:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,logout,2025-04-18 14:05:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,checkout_start,2025-04-19 20:08:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,login,2025-04-20 01:04:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,trial_extension,2025-04-20 10:43:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,trial_extension,2025-04-19 12:10:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,login,2025-04-19 14:41:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,feature_click,2025-04-19 22:41:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,feature_click,2025-04-20 17:35:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,logout,2025-04-20 18:11:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,login,2025-04-21 09:51:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,logout,2025-04-21 10:52:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,feature_click,2025-04-20 17:17:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,trial_extension,2025-04-21 02:12:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,login,2025-04-22 01:18:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,login,2025-04-22 08:42:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,feature_click,2025-04-21 21:58:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,payment_success,2025-04-22 07:06:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,login,2025-04-22 04:29:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,logout,2025-04-23 00:40:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,checkout_start,2025-04-22 16:52:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,payment_success,2025-04-22 19:56:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,trial_extension,2025-04-22 13:22:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,login,2025-04-23 03:45:35
95d2ff24-108d-4d0d-af65-6195ab0dc827,checkout_start,2025-04-22 14:02:35
00d8c689-f2a7-448b-9393-20a6adca0868,checkout_start,2025-04-03 07:33:35
00d8c689-f2a7-448b-9393-20a6adca0868,payment_success,2025-04-02 11:55:35
00d8c689-f2a7-448b-9393-20a6adca0868,payment_success,2025-04-03 06:00:35
00d8c689-f2a7-448b-9393-20a6adca0868,payment_success,2025-04-03 09:56:35
00d8c689-f2a7-448b-9393-20a6adca0868,trial_extension,2025-04-03 16:00:35
00d8c689-f2a7-448b-9393-20a6adca0868,logout,2025-04-03 17:59:35
00d8c689-f2a7-448b-9393-20a6adca0868,payment_success,2025-04-04 11:44:35
00d8c689-f2a7-448b-9393-20a6adca0868,trial_extension,2025-04-04 22:25:35
00d8c689-f2a7-448b-9393-20a6adca0868,login,2025-04-04 16:07:35
00d8c689-f2a7-448b-9393-20a6adca0868,trial_extension,2025-04-04 21:11:35
00d8c689-f2a7-448b-9393-20a6adca0868,payment_success,2025-04-06 08:42:35
00d8c689-f2a7-448b-9393-20a6adca0868,login,2025-04-06 01:19:35
00d8c689-f2a7-448b-9393-20a6adca0868,payment_success,2025-04-06 03:26:35
00d8c689-f2a7-448b-9393-20a6adca0868,login,2025-04-06 11:54:35
00d8c689-f2a7-448b-9393-20a6adca0868,payment_success,2025-04-07 02:23:35
00d8c689-f2a7-448b-9393-20a6adca0868,trial_extension,2025-04-08 10:50:35
00d8c689-f2a7-448b-9393-20a6adca0868,payment_success,2025-04-07 20:35:35
00d8c689-f2a7-448b-9393-20a6adca0868,trial_extension,2025-04-08 08:47:35
00d8c689-f2a7-448b-9393-20a6adca0868,trial_extension,2025-04-07 12:47:35
00d8c689-f2a7-448b-9393-20a6adca0868,feature_click,2025-04-07 15:10:35
00d8c689-f2a7-448b-9393-20a6adca0868,payment_success,2025-04-09 02:07:35
00d8c689-f2a7-448b-9393-20a6adca0868,login,2025-04-08 16:41:35
00d8c689-f2a7-448b-9393-20a6adca0868,logout,2025-04-09 11:08:35
00d8c689-f2a7-448b-9393-20a6adca0868,trial_extension,2025-04-08 22:11:35
b3ceff26-2650-4715-a79a-60a0a65050ac,feature_click,2025-04-04 22:08:35
b3ceff26-2650-4715-a79a-60a0a65050ac,logout,2025-04-04 16:27:35
b3ceff26-2650-4715-a79a-60a0a65050ac,feature_click,2025-04-05 10:58:35
b3ceff26-2650-4715-a79a-60a0a65050ac,logout,2025-04-05 20:10:35
b3ceff26-2650-4715-a79a-60a0a65050ac,checkout_start,2025-04-05 15:55:35
b3ceff26-2650-4715-a79a-60a0a65050ac,trial_extension,2025-04-06 15:27:35
b3ceff26-2650-4715-a79a-60a0a65050ac,payment_success,2025-04-06 12:05:35
b3ceff26-2650-4715-a79a-60a0a65050ac,feature_click,2025-04-08 08:11:35
b3ceff26-2650-4715-a79a-60a0a65050ac,payment_success,2025-04-08 03:29:35
b3ceff26-2650-4715-a79a-60a0a65050ac,checkout_start,2025-04-08 17:47:35
b3ceff26-2650-4715-a79a-60a0a65050ac,trial_extension,2025-04-08 16:57:35
b3ceff26-2650-4715-a79a-60a0a65050ac,trial_extension,2025-04-09 03:42:35
b3ceff26-2650-4715-a79a-60a0a65050ac,payment_success,2025-04-09 10:20:35
b3ceff26-2650-4715-a79a-60a0a65050ac,checkout_start,2025-04-08 13:06:35
b3ceff26-2650-4715-a79a-60a0a65050ac,trial_extension,2025-04-08 16:05:35
b3ceff26-2650-4715-a79a-60a0a65050ac,trial_extension,2025-04-09 16:36:35
b3ceff26-2650-4715-a79a-60a0a65050ac,trial_extension,2025-04-09 22:56:35
